Date,Open,High,Low,Close,Volume
2017-08-21 23:00,1.28949,1.28977,1.28931,1.28974,2101
2017-08-22 0:00,1.28973,1.29023,1.28959,1.29002,2449
2017-08-22 1:00,1.29002,1.29085,1.2895,1.2897,3016
2017-08-22 2:00,1.2897,1.28971,1.28841,1.28863,2437
2017-08-22 3:00,1.2886,1.28885,1.28816,1.2886,3360
2017-08-22 4:00,1.2886,1.28874,1.28819,1.28825,2177
2017-08-22 5:00,1.28825,1.28854,1.28751,1.28854,3809
2017-08-22 6:00,1.28853,1.28898,1.287,1.28742,5211
2017-08-22 7:00,1.2874,1.28772,1.28524,1.28573,6659
2017-08-22 8:00,1.28574,1.28603,1.28421,1.28517,6685
2017-08-22 9:00,1.28512,1.28512,1.28254,1.28368,5792
2017-08-22 10:00,1.28367,1.2838,1.2822,1.28259,6116
2017-08-22 11:00,1.2826,1.28298,1.2811,1.28269,6700
2017-08-22 12:00,1.28265,1.28363,1.28172,1.28223,6351
2017-08-22 13:00,1.28223,1.28398,1.28186,1.28241,7711
2017-08-22 14:00,1.28241,1.28356,1.28107,1.28338,7486
2017-08-22 15:00,1.28339,1.28454,1.2831,1.28324,6982
2017-08-22 16:00,1.28324,1.28404,1.28308,1.28404,4720
2017-08-22 17:00,1.28404,1.28404,1.28188,1.28204,4049
2017-08-22 18:00,1.28205,1.28286,1.28184,1.28253,2317
2017-08-22 19:00,1.28251,1.28274,1.28151,1.28223,3003
2017-08-22 20:00,1.28222,1.28241,1.28174,1.28225,2609
2017-08-22 21:00,1.28224,1.28247,1.28203,1.28222,1413
2017-08-22 22:00,1.28225,1.28258,1.28209,1.2822,2485
2017-08-22 23:00,1.2822,1.28259,1.28199,1.2822,1514
2017-08-23 0:00,1.2822,1.28242,1.28067,1.28126,4035
2017-08-23 1:00,1.28126,1.2816,1.28075,1.28146,3762
2017-08-23 2:00,1.28146,1.2824,1.28125,1.28237,3103
2017-08-23 3:00,1.28235,1.28263,1.28184,1.28219,3586
2017-08-23 4:00,1.28217,1.28217,1.28132,1.28148,2285
2017-08-23 5:00,1.28148,1.28277,1.28145,1.28276,2531
2017-08-23 6:00,1.28273,1.28277,1.2816,1.28252,5227
2017-08-23 7:00,1.2825,1.28334,1.2799,1.28117,10281
2017-08-23 8:00,1.2812,1.28214,1.27916,1.27996,7051
2017-08-23 9:00,1.27999,1.2811,1.27947,1.27985,5737
2017-08-23 10:00,1.27988,1.28066,1.27909,1.28057,5215
2017-08-23 11:00,1.28054,1.28193,1.28051,1.281,8435
2017-08-23 12:00,1.28099,1.2812,1.27973,1.27993,6870
2017-08-23 13:00,1.27993,1.28016,1.27863,1.27907,8164
2017-08-23 14:00,1.27911,1.2801,1.27887,1.27956,9571
2017-08-23 15:00,1.27956,1.28028,1.27817,1.27859,7752
2017-08-23 16:00,1.27863,1.27921,1.27795,1.27895,4454
2017-08-23 17:00,1.27891,1.28023,1.27889,1.28017,3660
2017-08-23 18:00,1.28017,1.28062,1.27972,1.28055,4305
2017-08-23 19:00,1.28052,1.28067,1.27996,1.28024,5115
2017-08-23 20:00,1.28024,1.28042,1.27968,1.27973,3724
2017-08-23 21:00,1.27974,1.28038,1.27963,1.28001,1327
2017-08-23 22:00,1.28005,1.28044,1.27963,1.28024,3632
2017-08-23 23:00,1.28024,1.28058,1.28018,1.28038,2000
2017-08-24 0:00,1.28037,1.28037,1.27899,1.27899,4194
2017-08-24 1:00,1.27899,1.27932,1.27834,1.27868,7579
2017-08-24 2:00,1.27867,1.27903,1.27776,1.27873,4197
2017-08-24 3:00,1.27872,1.27899,1.27809,1.2788,3754
2017-08-24 4:00,1.27879,1.27886,1.27835,1.27862,3390
2017-08-24 5:00,1.27861,1.27898,1.27857,1.27862,4063
2017-08-24 6:00,1.27861,1.28003,1.27738,1.2795,7872
2017-08-24 7:00,1.2795,1.28133,1.27912,1.27981,7210
2017-08-24 8:00,1.27981,1.28163,1.27842,1.28128,7658
2017-08-24 9:00,1.28128,1.28244,1.28059,1.28243,7120
2017-08-24 10:00,1.28239,1.28309,1.2814,1.28219,5856
2017-08-24 11:00,1.2822,1.28256,1.28163,1.28249,5196
2017-08-24 12:00,1.28249,1.28367,1.2819,1.28283,6399
2017-08-24 13:00,1.28283,1.28321,1.28074,1.28162,6361
2017-08-24 14:00,1.28161,1.28183,1.27956,1.27975,7973
2017-08-24 15:00,1.27975,1.28064,1.27964,1.2801,6230
2017-08-24 16:00,1.2801,1.2804,1.27907,1.27948,5209
2017-08-24 17:00,1.27947,1.28058,1.27935,1.28023,3270
2017-08-24 18:00,1.28023,1.28055,1.27992,1.28029,3211
2017-08-24 19:00,1.28029,1.28031,1.27964,1.28026,3503
2017-08-24 20:00,1.28027,1.28031,1.27966,1.27993,4010
2017-08-24 21:00,1.27989,1.28054,1.27975,1.28012,5629
2017-08-24 22:00,1.28007,1.28032,1.27962,1.28027,4172
2017-08-24 23:00,1.28026,1.28057,1.27959,1.27994,7985
2017-08-25 0:00,1.27996,1.28084,1.27956,1.28057,5422
2017-08-25 1:00,1.28057,1.28084,1.28019,1.28064,4586
2017-08-25 2:00,1.28064,1.28079,1.28035,1.28065,2824
2017-08-25 3:00,1.28065,1.28101,1.28057,1.28079,2717
2017-08-25 4:00,1.2808,1.28108,1.28063,1.28093,3900
2017-08-25 5:00,1.28093,1.28138,1.28085,1.28124,2493
2017-08-25 6:00,1.28121,1.28121,1.27997,1.28047,3645
2017-08-25 7:00,1.28047,1.28098,1.27941,1.28059,6062
2017-08-25 8:00,1.28059,1.28179,1.28047,1.28124,5207
2017-08-25 9:00,1.28124,1.28309,1.28124,1.28309,5258
2017-08-25 10:00,1.2831,1.28395,1.2825,1.28362,6281
2017-08-25 11:00,1.28363,1.28397,1.28284,1.28286,4935
2017-08-25 12:00,1.28287,1.28298,1.28186,1.28276,6392
2017-08-25 13:00,1.28285,1.28417,1.28124,1.28202,8041
2017-08-25 14:00,1.28203,1.28848,1.28165,1.2877,15154
2017-08-25 15:00,1.28768,1.28868,1.28726,1.28726,8238
2017-08-25 16:00,1.28723,1.28864,1.28704,1.28824,5497
2017-08-25 17:00,1.28828,1.28875,1.28775,1.2878,5305
2017-08-25 18:00,1.28784,1.28798,1.28724,1.2878,4037
2017-08-25 19:00,1.28779,1.28887,1.28684,1.28762,12427
2017-08-25 20:00,1.28759,1.28827,1.28674,1.28761,6591
2017-08-28 0:00,1.29032,1.29069,1.28893,1.28928,4510
2017-08-28 1:00,1.28928,1.28928,1.28843,1.28893,6220
2017-08-28 2:00,1.28893,1.28897,1.28826,1.28856,3822
2017-08-28 3:00,1.28856,1.28859,1.28814,1.28827,1751
2017-08-28 4:00,1.28827,1.28833,1.28774,1.28783,3030
2017-08-28 5:00,1.28784,1.28934,1.28734,1.28918,4264
2017-08-28 6:00,1.2891,1.2899,1.28806,1.28983,5261
2017-08-28 7:00,1.28981,1.29097,1.28823,1.28938,6258
2017-08-28 8:00,1.28937,1.29045,1.28929,1.29044,5270
2017-08-28 9:00,1.29045,1.29072,1.28979,1.28984,4978
2017-08-28 10:00,1.28983,1.29005,1.28954,1.28985,4870
2017-08-28 11:00,1.28987,1.29233,1.28976,1.29142,5881
2017-08-28 12:00,1.29142,1.29222,1.29103,1.29123,6365
2017-08-28 13:00,1.29123,1.29269,1.29067,1.29246,6046
2017-08-28 14:00,1.29246,1.29317,1.29132,1.2929,5737
2017-08-28 15:00,1.29293,1.29303,1.29164,1.29267,6185
2017-08-28 16:00,1.29267,1.29344,1.29266,1.29326,4214
2017-08-28 17:00,1.29327,1.29418,1.29323,1.29375,3975
2017-08-28 18:00,1.29375,1.29427,1.29344,1.29388,4846
2017-08-28 19:00,1.29387,1.29391,1.29254,1.29294,3359
2017-08-28 20:00,1.29289,1.29335,1.29282,1.29306,3346
2017-08-28 21:00,1.29309,1.29356,1.2927,1.29295,1818
2017-08-28 22:00,1.29292,1.29357,1.29206,1.29293,9218
2017-08-28 23:00,1.29292,1.29312,1.29225,1.2926,4491
2017-08-29 0:00,1.29266,1.29365,1.2926,1.29309,5346
2017-08-29 1:00,1.29309,1.29373,1.29288,1.29349,4526
2017-08-29 2:00,1.29349,1.29417,1.29326,1.29379,3301
2017-08-29 3:00,1.29379,1.29416,1.29355,1.29403,4404
2017-08-29 4:00,1.29402,1.29458,1.29388,1.29439,2488
2017-08-29 5:00,1.2944,1.29468,1.2941,1.2944,3156
2017-08-29 6:00,1.29438,1.29627,1.2943,1.29603,7763
2017-08-29 7:00,1.29602,1.29661,1.29443,1.2966,11021
2017-08-29 8:00,1.29656,1.29783,1.29573,1.29603,8957
2017-08-29 9:00,1.29604,1.29724,1.29599,1.29683,7705
2017-08-29 10:00,1.29681,1.29703,1.29452,1.29489,6589
2017-08-29 11:00,1.29488,1.2958,1.29472,1.29545,6011
2017-08-29 12:00,1.29546,1.29726,1.29531,1.2955,7709
2017-08-29 13:00,1.29552,1.29553,1.29337,1.29452,9240
2017-08-29 14:00,1.29451,1.29523,1.29252,1.29515,10551
2017-08-29 15:00,1.29514,1.29529,1.29343,1.29356,9039
2017-08-29 16:00,1.29357,1.29375,1.29245,1.2927,5686
2017-08-29 17:00,1.29272,1.2932,1.29192,1.29247,4931
2017-08-29 18:00,1.29248,1.29279,1.29173,1.29226,5641
2017-08-29 19:00,1.2923,1.29318,1.29195,1.29203,6016
2017-08-29 20:00,1.29205,1.29238,1.29146,1.29172,4933
2017-08-29 21:00,1.29171,1.29224,1.29171,1.29195,1084
2017-08-29 22:00,1.29201,1.29283,1.29201,1.29279,3068
2017-08-29 23:00,1.29279,1.29286,1.29209,1.29222,2048
2017-08-30 0:00,1.29223,1.29253,1.29179,1.29251,3491
2017-08-30 1:00,1.29251,1.29277,1.29178,1.29246,4522
2017-08-30 2:00,1.29253,1.29282,1.29215,1.29266,2587
2017-08-30 3:00,1.29266,1.29349,1.2926,1.29331,3504
2017-08-30 4:00,1.29329,1.29379,1.29299,1.293,3267
2017-08-30 5:00,1.293,1.29302,1.29255,1.29262,3816
2017-08-30 6:00,1.29264,1.29266,1.2903,1.29086,7997
2017-08-30 7:00,1.29083,1.29325,1.2896,1.29256,8872
2017-08-30 8:00,1.29259,1.29313,1.29081,1.29167,6648
2017-08-30 9:00,1.29162,1.29328,1.2904,1.29243,6026
2017-08-30 10:00,1.29243,1.29334,1.29214,1.29265,4616
2017-08-30 11:00,1.29266,1.29294,1.29152,1.29221,6653
2017-08-30 12:00,1.29222,1.29288,1.28785,1.28977,10317
2017-08-30 13:00,1.28982,1.29262,1.28982,1.29153,8009
2017-08-30 14:00,1.29153,1.29265,1.29031,1.29192,8340
2017-08-30 15:00,1.29192,1.29356,1.29103,1.29335,8070
2017-08-30 16:00,1.29335,1.29376,1.29263,1.29324,6909
2017-08-30 17:00,1.29324,1.29347,1.29252,1.29297,6842
2017-08-30 18:00,1.29298,1.29314,1.29181,1.2925,5373
2017-08-30 19:00,1.29248,1.29248,1.29172,1.29191,4720
2017-08-30 20:00,1.29195,1.29245,1.29176,1.29239,3162
2017-08-30 21:00,1.29232,1.29272,1.2919,1.29242,3830
2017-08-30 22:00,1.29241,1.29266,1.2922,1.29226,2573
2017-08-30 23:00,1.2923,1.2923,1.29181,1.29192,2563
2017-08-31 0:00,1.29193,1.29223,1.29135,1.29212,3398
2017-08-31 1:00,1.29211,1.29249,1.29052,1.29095,4699
2017-08-31 2:00,1.29094,1.29166,1.2908,1.2911,4470
2017-08-31 3:00,1.2911,1.29133,1.29092,1.29123,3662
2017-08-31 4:00,1.29122,1.29301,1.29112,1.2926,4055
2017-08-31 5:00,1.29261,1.2928,1.2918,1.2921,4558
2017-08-31 6:00,1.2921,1.29223,1.29131,1.29162,6564
2017-08-31 7:00,1.29167,1.29201,1.28975,1.29023,7667
2017-08-31 8:00,1.29023,1.29061,1.2888,1.28928,7194
2017-08-31 9:00,1.28926,1.28973,1.28725,1.28852,7297
2017-08-31 10:00,1.28851,1.28879,1.28649,1.28795,8516
2017-08-31 11:00,1.28793,1.28798,1.28567,1.28567,6487
2017-08-31 12:00,1.28569,1.28831,1.28526,1.2875,7973
2017-08-31 13:00,1.28749,1.28839,1.28653,1.28679,7638
2017-08-31 14:00,1.28678,1.28882,1.28627,1.2886,9578
2017-08-31 15:00,1.28859,1.28941,1.28654,1.28864,9926
2017-08-31 16:00,1.28861,1.28942,1.28849,1.28939,6489
2017-08-31 17:00,1.28938,1.29121,1.289,1.29118,4944
2017-08-31 18:00,1.29117,1.29342,1.29113,1.29329,6432
2017-08-31 19:00,1.29329,1.29349,1.29249,1.29312,4326
2017-08-31 20:00,1.29312,1.29332,1.29271,1.29286,4786
2017-08-31 21:00,1.29286,1.29301,1.2919,1.29264,3511
2017-08-31 22:00,1.29263,1.29444,1.2925,1.29408,3539
2017-08-31 23:00,1.29408,1.2942,1.2935,1.2939,2094
2017-09-01 0:00,1.2939,1.2946,1.29377,1.2944,2815
2017-09-01 1:00,1.29441,1.29468,1.29412,1.29443,2022
2017-09-01 2:00,1.29443,1.29454,1.29408,1.29437,3010
2017-09-01 3:00,1.29437,1.29447,1.29359,1.29359,3239
2017-09-01 4:00,1.2936,1.29365,1.29214,1.2924,2778
2017-09-01 5:00,1.29238,1.2924,1.29111,1.29143,3029
2017-09-01 6:00,1.29142,1.29232,1.29096,1.29098,5307
2017-09-01 7:00,1.29104,1.2919,1.29051,1.29141,6460
2017-09-01 8:00,1.29141,1.29337,1.2911,1.29242,6909
2017-09-01 9:00,1.29241,1.29326,1.29133,1.29295,6809
2017-09-01 10:00,1.29297,1.29357,1.29182,1.29328,7466
2017-09-01 11:00,1.29331,1.29523,1.29319,1.29409,6827
2017-09-01 12:00,1.2941,1.29951,1.29332,1.2975,15727
2017-09-01 13:00,1.29748,1.29912,1.2956,1.29563,14446
2017-09-01 14:00,1.29558,1.29767,1.29408,1.29721,12053
2017-09-01 15:00,1.29719,1.2978,1.29635,1.29717,7257
2017-09-01 16:00,1.29715,1.29729,1.29518,1.29563,6685
2017-09-01 17:00,1.29564,1.2958,1.29497,1.29553,5607
2017-09-01 18:00,1.29553,1.29591,1.2949,1.29544,4481
2017-09-01 19:00,1.29544,1.29565,1.29517,1.29547,2345
2017-09-01 20:00,1.29547,1.29575,1.29506,1.29507,3693
2017-09-04 0:00,1.29634,1.29662,1.29584,1.29611,3497
2017-09-04 1:00,1.29612,1.29646,1.29584,1.29606,4164
2017-09-04 2:00,1.29606,1.29609,1.29537,1.29548,2756
2017-09-04 3:00,1.29548,1.29561,1.29523,1.29538,2490
2017-09-04 4:00,1.29538,1.29557,1.29515,1.29516,2479
2017-09-04 5:00,1.29515,1.29548,1.29483,1.29537,3328
2017-09-04 6:00,1.29532,1.29588,1.29507,1.29573,6290
2017-09-04 7:00,1.29572,1.29585,1.29389,1.29392,6949
2017-09-04 8:00,1.29392,1.29515,1.29292,1.2937,6855
2017-09-04 9:00,1.29368,1.29509,1.29351,1.29498,5279
2017-09-04 10:00,1.29497,1.29518,1.29344,1.29513,5317
2017-09-04 11:00,1.29514,1.29602,1.29462,1.2958,4449
2017-09-04 12:00,1.2958,1.29645,1.29518,1.29548,4034
2017-09-04 13:00,1.29547,1.29609,1.29501,1.29556,5364
2017-09-04 14:00,1.29554,1.29574,1.29459,1.29562,4606
2017-09-04 15:00,1.29563,1.29598,1.29421,1.29423,4185
2017-09-04 16:00,1.29423,1.29425,1.29125,1.29189,4426
2017-09-04 17:00,1.29189,1.29273,1.29181,1.29245,5509
2017-09-04 18:00,1.29251,1.29317,1.29223,1.29283,6629
2017-09-04 19:00,1.29284,1.2932,1.29256,1.29274,11051
2017-09-04 20:00,1.29273,1.29301,1.29242,1.29298,1919
2017-09-04 21:00,1.29298,1.29313,1.29138,1.29281,3596
2017-09-04 22:00,1.29282,1.29343,1.29266,1.29296,3905
2017-09-04 23:00,1.29295,1.29299,1.29209,1.29231,3378
2017-09-05 0:00,1.29231,1.29274,1.29208,1.29243,2665
2017-09-05 1:00,1.29241,1.29282,1.29197,1.29237,4077
2017-09-05 2:00,1.29237,1.29272,1.29206,1.29262,5098
2017-09-05 3:00,1.29262,1.2933,1.29252,1.29301,6615
2017-09-05 4:00,1.29305,1.29393,1.29256,1.2933,4578
2017-09-05 5:00,1.29331,1.2935,1.29253,1.29266,4917
2017-09-05 6:00,1.29266,1.29323,1.29156,1.29283,6333
2017-09-05 7:00,1.29282,1.29383,1.29115,1.2923,9584
2017-09-05 8:00,1.29227,1.29272,1.29088,1.29263,7715
2017-09-05 9:00,1.29262,1.29335,1.29199,1.29289,5409
2017-09-05 10:00,1.29289,1.29678,1.29277,1.29578,6584
2017-09-05 11:00,1.2958,1.29694,1.29528,1.29569,7385
2017-09-05 12:00,1.2957,1.2981,1.29547,1.2981,8798
2017-09-05 13:00,1.29809,1.29905,1.29785,1.29835,8701
2017-09-05 14:00,1.29841,1.30325,1.29841,1.3027,11950
2017-09-05 15:00,1.3027,1.30321,1.30111,1.30125,7811
2017-09-05 16:00,1.30126,1.30308,1.30114,1.30175,7664
2017-09-05 17:00,1.30175,1.30211,1.30017,1.30186,7128
2017-09-05 18:00,1.30184,1.30421,1.30163,1.30418,6474
2017-09-05 19:00,1.30418,1.30423,1.30327,1.3033,5142
2017-09-05 20:00,1.30331,1.30343,1.30251,1.30288,3706
2017-09-05 21:00,1.30288,1.30354,1.30284,1.30337,5437
2017-09-05 22:00,1.30341,1.30433,1.30341,1.30407,3956
2017-09-05 23:00,1.30409,1.30441,1.30338,1.30399,2700
2017-09-06 0:00,1.30399,1.30424,1.30325,1.3036,3875
2017-09-06 1:00,1.30361,1.30406,1.30299,1.30354,6089
2017-09-06 2:00,1.30355,1.30367,1.30306,1.30356,3253
2017-09-06 3:00,1.30355,1.30358,1.30309,1.30333,3031
2017-09-06 4:00,1.30333,1.30339,1.3027,1.30318,2501
2017-09-06 5:00,1.30318,1.30395,1.30312,1.30389,3143
2017-09-06 6:00,1.30384,1.30398,1.30192,1.30199,5674
2017-09-06 7:00,1.30201,1.30358,1.30183,1.30342,5743
2017-09-06 8:00,1.30343,1.30477,1.30333,1.30423,5951
2017-09-06 9:00,1.30423,1.30447,1.30273,1.30294,7595
2017-09-06 10:00,1.30292,1.30515,1.3024,1.3046,6366
2017-09-06 11:00,1.30462,1.30527,1.30401,1.30433,5947
2017-09-06 12:00,1.30434,1.30557,1.30432,1.30494,7174
2017-09-06 13:00,1.30493,1.30556,1.30462,1.30509,5947
2017-09-06 14:00,1.30509,1.30716,1.304,1.30703,12415
2017-09-06 15:00,1.30705,1.30819,1.30619,1.30711,7663
2017-09-06 16:00,1.3071,1.30723,1.30459,1.3048,8818
2017-09-06 17:00,1.3048,1.3052,1.30399,1.3044,6799
2017-09-06 18:00,1.3044,1.30493,1.30347,1.30404,6396
2017-09-06 19:00,1.30402,1.30423,1.3035,1.30398,4361
2017-09-06 20:00,1.30395,1.30489,1.30378,1.30408,4167
2017-09-06 21:00,1.30408,1.30444,1.30401,1.30402,2579
2017-09-06 22:00,1.30402,1.30471,1.30402,1.30464,3310
2017-09-06 23:00,1.30464,1.30479,1.30437,1.30456,2873
2017-09-07 0:00,1.30455,1.30595,1.30436,1.30451,5814
2017-09-07 1:00,1.30451,1.30484,1.30432,1.30441,6139
2017-09-07 2:00,1.3044,1.30476,1.30419,1.30472,4487
2017-09-07 3:00,1.30472,1.30503,1.30416,1.30472,4387
2017-09-07 4:00,1.30472,1.30485,1.3045,1.3045,3594
2017-09-07 5:00,1.3045,1.30505,1.3045,1.30472,2874
2017-09-07 6:00,1.30472,1.30482,1.30325,1.30394,6594
2017-09-07 7:00,1.30396,1.30502,1.30326,1.30454,8361
2017-09-07 8:00,1.30453,1.30708,1.30425,1.30692,7657
2017-09-07 9:00,1.30692,1.30738,1.30568,1.30734,6124
2017-09-07 10:00,1.30735,1.3096,1.30696,1.30927,6335
2017-09-07 11:00,1.30928,1.3103,1.30857,1.30962,7245
2017-09-07 12:00,1.30962,1.31038,1.30822,1.31002,15780
2017-09-07 13:00,1.31001,1.31074,1.30681,1.30805,13437
2017-09-07 14:00,1.30805,1.31113,1.30787,1.3111,9475
2017-09-07 15:00,1.31109,1.31155,1.30892,1.30929,9845
2017-09-07 16:00,1.30929,1.30934,1.30643,1.30707,8104
2017-09-07 17:00,1.30704,1.30787,1.30621,1.30762,6154
2017-09-07 18:00,1.30761,1.30843,1.30743,1.30834,6451
2017-09-07 19:00,1.30836,1.30996,1.30822,1.30992,5867
2017-09-07 20:00,1.30992,1.31068,1.30973,1.31,4991
2017-09-07 21:00,1.30993,1.31,1.30951,1.30965,2038
